id,titre,description,prix,surface,type_local,type_local_code,type_transaction,type_vendeur,location_id,thumbnail_url,image_urls,images_detailed,sources,contacts,nb_sources,nb_sources_with_urls,nb_contacts,nb_contacts_actifs,nb_ads_total,nb_ads_actifs,flags,first_seen_at,created_at,modified_at,price_dropped_at,page,scraped_at,latitude,longitude
63359,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Ennasr
Jardins D'Ennasr
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +...",1600,155,Appartement,1,Location,Agence,Jardins D'Ennasr : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/63359/images/366487/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/63359/images/366487/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/63359/images/366489/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/63359/images/366490/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/63359/images/366492/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1383.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1380.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1382.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1434.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1626.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1744.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,3,2026-02-15 21:24:08,N/A,N/A
63696,S+4 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Jardins de Carthage
Les Jardins De Carthage
S+4 en location
Video
visite 360...",2500,231,Appartement,1,Location,Agence,Les Jardins De Carthage : S+4 en location,https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63696/images/367833/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63696/images/367833/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63696/images/367822/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63696/images/367829/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63696/images/367823/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1677.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1751.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1678.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1703.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63646,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
El Mourouj
El Mourouj 6
S+1 en location
Video
visite 360°
Photos
Plan
Map
 +...","
850",70,Appartement,1,Location,Agence,El Mourouj 6 : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63646/images/367845/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63646/images/367845/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63646/images/367847/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63646/images/367846/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63646/images/367844/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1499.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1344.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1607.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1497.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1631.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63023,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
La Marsa
La Marsa
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +1
S+3 ...",4500,160,Appartement,1,Location,Agence,La Marsa : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63023/images/368130/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63023/images/368130/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63023/images/368129/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63023/images/368127/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63023/images/368128/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/1359.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/686.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/750.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/1539.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/1273.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63721,Duplex en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
La Marsa
La Marsa
Duplex en location
Video
visite 360°
Photos
Plan
Map
 +5
D...",1650,70,Appartement,1,Location,Agence,La Marsa : Duplex en location,https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63721/images/368152/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63721/images/368152/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63721/images/368151/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63721/images/368149/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/estates/63721/images/368147/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/1359.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/686.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/750.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/1539.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuha1/images/team_member/production/1273.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63462,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
El Mourouj
El Mourouj 5
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +...","
800",100,Appartement,1,Location,Agence,El Mourouj 5 : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63462/images/367882/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63462/images/367882/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63462/images/364936/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63462/images/364937/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/estates/63462/images/364942/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1499.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1344.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1607.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1497.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tumo1/images/team_member/production/1631.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63771,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Borj Cédria
Borj Cédria
S+2 en location
Video
visite 360°
Photos
Plan
Map
 +...","
600",,Appartement,1,Location,Agence,Borj Cédria : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/tuhd2/estates/63771/images/368022/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tuhd2/estates/63771/images/368022/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhd2/estates/63771/images/368017/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhd2/estates/63771/images/368018/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhd2/estates/63771/images/368021/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63625,S+1 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Jardins de Carthage
Les Jardins De Carthage
S+1 en location
Video
visite 360...",2500,55,Appartement,1,Location,Agence,Les Jardins De Carthage : S+1 en location,https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63625/images/367884/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63625/images/367884/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63625/images/367887/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63625/images/367886/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/estates/63625/images/367885/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1677.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1751.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1678.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/tuhb5/images/team_member/production/1703.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
61340,S+2 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Radés
Rades Maxula
S+2 en location
Video
visite 360°
Photos
Plan
Map
S+2 en ...","
750",100,Appartement,1,Location,Agence,Rades Maxula : S+2 en location,https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/61340/images/368102/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/61340/images/368102/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/61340/images/368101/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/61340/images/368104/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/turd1/estates/61340/images/368103/gallery_media.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
62929,S+3 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Ennasr
Jardins D'Ennasr
S+3 en location
Video
visite 360°
Photos
Plan
Map
 +...",1350,156,Appartement,1,Location,Agence,Jardins D'Ennasr : S+3 en location,https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/62929/images/360818/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/62929/images/360818/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/62929/images/360807/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/62929/images/360808/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/estates/62929/images/360810/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1383.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1380.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1382.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1434.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1626.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca3/images/team_member/production/1744.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
63671,S+4 en location," Immobilier Professionnel
 
 Evaluer mon bien
 
 Chercher une agence
 
 Se connecter
ACCUEIL
IMMOBILIER PROFESSIONNEL
EVALUER MON BIEN
CHERCHER UNE AGENCE
SE CONNECTER
Accueil
Appartement en location
Appartement Grand Tunis
Ennasr
Ennasr 2
S+4 en location
Video
visite 360°
Photos
Plan
Map
 +10
S+4 e...",2250,180,Appartement,1,Location,Agence,Ennasr 2 : S+4 en location,https://cdn-media.medialabtc.it/tn/agencies/arca1/estates/63671/images/367407/detail.jpeg,"[""https://cdn-media.medialabtc.it/tn/agencies/arca1/estates/63671/images/367407/detail.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca1/estates/63671/images/367433/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca1/estates/63671/images/367434/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca1/estates/63671/images/367432/gallery_media.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca1/images/team_member/production/898.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca1/images/team_member/production/902.jpeg"", ""https://cdn-media.medialabtc.it/tn/agencies/arca1/images/team_member/production/1668.jpeg""]",[],Tecnocasa,Tecnocasa,1,1,1,1,1,1,[],2026-02-15 21:24:08,2026-02-15 21:24:08,2026-02-15 21:24:08,,4,2026-02-15 21:24:08,N/A,N/A
